timestamp,can_id,rtr,dlc,d0,d1,d2,d3,d4,d5,d6,d7,label,attack_type,inter_arrival_time,packet_rate,rolling_rate,elapsed_time,time_bucket,payload_sum,payload_mean,payload_std,payload_variance,payload_max,payload_min,payload_range,zero_byte_count,non_zero_byte_count,payload_entropy,canid_freq,canid_normalise,isnew_can_id,can_id_changed,rolling_can_frequency,same_can_as_pvr,payload_changed,payload_hamming_distance,same_payload_as_previous,consecutive_same_can_count,rolling_payload_mean,rolling_payload_std,rolling_payload_max,rolling_payload_min,rolling_entropy
1479121436.313475,305,0,8,9,128,0,0,51,127,2,51,0,normal,0.0002429485321044922,4099.225321723448,3545.1471134949393,1.4632728099822998,1,368,46.0,54.60507564058753,2981.714285714286,128,0,128,2,6,2.5,512,0.0512,0,1,134.3,0,1,6,0,1,46.48,64.22975342034158,255.0,0.0,1.753738469652728
1479121436.313717,320,0,8,0,0,0,0,10,18,34,148,0,normal,0.00024199485778808594,4115.313423101706,3545.1268249101636,1.463514804840088,1,210,26.25,50.66909455335809,2567.3571428571427,148,0,148,4,4,2.0,512,0.0512,0,1,134.35,0,1,6,0,1,46.3025,64.18497878606598,255.0,0.0,1.748738469652728
1479121436.315064,1087,0,8,0,64,96,255,90,108,8,0,0,normal,0.0013470649719238281,741.8040085804594,3541.541009593404,1.4648618698120117,1,621,77.625,84.4815068520916,7137.125,255,0,255,2,6,2.75,512,0.0512,0,1,134.4,0,1,7,0,1,47.005,64.87368606215762,255.0,0.0,1.7607505202457738
1479121436.315265,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.0002009868621826172,4950.817044209022,3542.3439551717547,1.4650628566741943,1,32,4.0,11.313708498984761,128.0,32,0,32,7,1,0.5435644431995964,512,0.0512,0,1,134.45,0,1,6,0,1,46.6,64.13817716677639,255.0,0.0,1.7555733834331786
1479121436.315446,688,0,5,141,255,0,7,100,0,0,0,0,normal,0.00018095970153808594,5495.722358011729,3547.203134758907,1.4652438163757324,1,503,62.875,95.11562512467204,9046.982142857143,255,0,255,4,4,2.0,512,0.0512,0,1,134.5,0,1,4,0,1,46.445,64.24117680344231,255.0,0.0,1.7480733834331788
1479121436.315688,1088,0,8,255,0,0,0,255,108,8,0,0,normal,0.00024199485778808594,4115.313423101706,3546.833493577323,1.4654858112335205,1,626,78.25,115.13563430022126,13256.214285714286,255,0,255,4,4,1.75,512,0.0512,0,1,134.55,0,1,6,0,1,47.1875,65.27939606145468,255.0,0.0,1.7601377390011828
1479121436.318738,704,0,8,20,0,0,0,0,0,0,0,0,normal,0.003050088882446289,327.7518415649118,3542.942448365712,1.4685359001159668,1,20,2.5,7.0710678118654755,50.0,20,0,20,7,1,0.5435644431995964,513,0.0513,0,1,134.61,0,1,4,0,1,46.43,64.24363551471994,255.0,0.0,1.7455733834331786
1479121436.319398,1520,0,2,244,0,0,0,0,0,0,0,0,normal,0.000659942626953125,1512.9906276583995,3540.303461513997,1.46919584274292,1,244,30.5,86.2670273047588,7442.0,244,0,244,7,1,0.5435644431995964,102,0.0102,0,1,133.49,0,1,1,0,1,45.945,63.9525417613863,255.0,0.0,1.7335090278651748
1479121436.319769,848,0,8,5,40,180,102,109,0,0,146,0,normal,0.00037097930908203125,2688.321569465235,3542.7187909618433,1.469566822052002,1,582,72.75,70.99849092963677,5040.785714285715,180,0,180,2,6,2.75,512,0.0512,0,1,133.54,0,1,6,0,1,46.6475,64.59181599256401,255.0,0.0,1.755573383433179
1479121436.320678,790,0,8,5,36,140,9,36,35,0,125,0,normal,0.0009090900421142578,1098.7923762761645,3541.8337051335175,1.4704759120941162,1,386,48.25,54.147285910085756,2931.9285714285716,140,0,140,1,7,2.75,513,0.0513,0,1,134.73,0,1,6,0,1,46.825,64.27061857861727,255.0,0.0,1.7776377390011828
1479121436.320901,399,0,8,254,54,0,0,0,60,0,0,0,normal,0.00022292137145996094,4465.85331931485,3543.9126260626845,1.4706988334655762,1,368,46.0,87.91554388811376,7729.142857142857,254,0,254,5,3,1.5487949406953985,513,0.0513,0,1,134.78,0,1,7,0,1,46.7575,64.67160040885821,255.0,0.0,1.7656256884081367
1479121436.321147,2,0,8,0,0,0,0,0,8,3,119,0,normal,0.0002460479736328125,4047.796811668248,3546.474763883735,1.470944881439209,1,130,16.25,41.613013074552256,1731.642857142857,119,0,119,5,3,1.5487949406953985,512,0.0512,0,1,134.83,0,1,5,0,1,46.4475,64.56521601485687,255.0,0.0,1.7536136378150906
1479121436.321396,339,0,8,0,0,0,255,0,255,0,0,0,normal,0.0002491474151611328,3997.6427474009615,3545.6854501525877,1.4711940288543701,1,510,63.75,118.0420627210003,13933.92857142857,255,0,255,6,2,0.8112781244591328,512,0.0512,0,1,134.88,0,1,4,0,1,46.625,64.86648120318574,255.0,0.0,1.746238469652728
1479121436.321625,608,0,8,27,36,36,48,255,144,109,41,0,normal,0.0002288818359375,4350.060960326934,3545.588597065393,1.4714229106903076,1,696,87.0,79.63846880927404,6342.285714285715,255,27,228,0,8,2.75,513,0.0513,0,1,134.93,0,1,8,0,1,46.64625,64.84729531975026,255.0,0.0,1.746238469652728
1479121436.321859,672,0,8,64,0,107,29,1,4,221,0,0,normal,0.0002338886260986328,4257.33683494784,3545.627136847164,1.4716567993164062,1,426,53.25,77.97389673107644,6079.928571428572,221,0,221,2,6,2.75,513,0.0513,0,1,134.98,0,1,8,0,1,46.68625,64.84539224257118,255.0,0.0,1.746238469652728
1479121436.322095,809,0,8,12,185,126,20,18,32,0,20,0,normal,0.00023603439331054688,4218.797053176439,3545.681589460203,1.4718928337097168,1,413,51.625,66.6246147134397,4438.839285714285,185,0,185,1,7,2.75,512,0.0512,0,1,135.03,0,1,8,0,1,46.68625,64.84539224257118,255.0,0.0,1.746238469652728
1479121436.322334,304,0,8,5,128,0,255,55,128,3,116,0,normal,0.0002391338348388672,4164.344440136945,3545.970193670978,1.4721319675445557,1,690,86.25,88.47558178067308,7827.928571428572,255,0,255,1,7,2.75,512,0.0512,0,1,135.79,0,1,8,0,1,47.54875,65.7301480603779,255.0,0.0,1.773738469652728
1479121436.322574,305,0,8,27,128,0,0,37,127,3,48,0,normal,0.00023984909057617188,4151.977479374106,3546.074374338684,1.4723718166351318,1,370,46.25,53.19975832383344,2830.214285714286,128,0,128,2,6,2.75,512,0.0512,0,1,136.55,0,1,5,0,1,48.01125,66.26214564361624,255.0,0.0,1.801238469652728
1479121436.322818,320,0,8,0,0,0,0,12,20,35,57,0,normal,0.000244140625,4079.291223149977,3546.1975001833034,1.4726159572601318,1,124,15.5,21.030589965231936,442.2857142857143,57,0,57,4,4,2.0,512,0.0512,0,1,137.31,0,1,6,0,1,48.16625,66.47245154326856,255.0,0.0,1.821238469652728
1479121436.323055,1264,0,8,0,0,0,128,0,79,3,20,0,normal,0.00023698806762695312,4201.891338382151,3546.2678632187053,1.4728529453277588,1,230,28.75,48.43478679036971,2345.9285714285716,128,0,128,4,4,2.0,256,0.0256,0,1,136.62,0,1,5,0,1,47.81625,65.77637878396226,255.0,0.0,1.8331256884081366
1479121436.323301,1349,0,8,216,0,0,139,0,0,0,0,0,normal,0.0002460479736328125,4047.796811668248,3546.3482682423833,1.4730989933013916,1,355,44.375,84.70442305874165,7174.839285714285,216,0,216,6,2,1.061278124459133,512,0.0512,0,1,136.67,0,1,5,0,1,47.925,65.76320709481124,255.0,0.0,1.8282505202457742
1479121436.325045,1087,0,8,0,64,96,255,90,111,8,0,0,normal,0.0017440319061279297,573.0554246534729,3542.8578406738193,1.4748430252075195,1,624,78.0,84.64210367356021,7164.285714285715,255,0,255,2,6,2.75,512,0.0512,0,1,136.72,0,1,7,0,1,48.26125,65.76258390095943,255.0,0.0,1.8451377390011827
1479121436.32529,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.0002448558807373047,4067.423553185181,3545.799032978679,1.4750878810882568,1,32,4.0,11.313708498984761,128.0,32,0,32,7,1,0.5435644431995964,512,0.0512,0,1,136.77,0,1,6,0,1,47.425,64.98247749810767,255.0,0.0,1.8230733834331787
1479121436.325449,688,0,5,141,255,0,7,117,0,0,0,0,normal,0.0001590251922607422,6249.016082234214,3547.4800573169787,1.4752469062805176,1,520,65.0,96.24670680822575,9263.42857142857,255,0,255,4,4,2.0,512,0.0512,0,1,136.82,0,1,4,0,1,47.4675,65.3228111399862,255.0,0.0,1.819016992810883
1479121436.325693,1088,0,8,255,0,0,0,255,111,8,0,0,normal,0.00024390220642089844,4083.262517779693,3547.5503779502224,1.4754908084869385,1,629,78.625,115.25120079944628,13282.839285714286,255,0,255,4,4,1.75,512,0.0512,0,1,136.87,0,1,6,0,1,48.16625,66.31286436199831,255.0,0.0,1.816516992810883
1479121436.327299,160,0,8,95,130,140,9,0,32,2,0,0,normal,0.0016062259674072266,622.1900468751123,3545.0476076336836,1.4770970344543457,1,408,51.0,60.74066653757243,3689.4285714285716,140,0,140,2,6,2.75,51,0.0051,0,1,135.59,0,1,7,0,1,47.89125,66.07150722041712,255.0,0.0,1.816516992810883
1479121436.327515,161,0,8,127,129,0,0,37,0,0,0,0,normal,0.00021576881408691406,4613.209719360494,3544.099513087346,1.4773128032684326,1,293,36.625,57.82717477844774,3343.9821428571427,129,0,129,5,3,1.5487949406953985,51,0.0051,0,1,134.31,0,1,7,0,1,48.2175,66.53664188321176,255.0,0.0,1.826569297785841
1479121436.328713,704,0,8,20,0,0,0,0,0,0,0,0,normal,0.0011980533599853516,833.9912412340154,3540.9661125405896,1.478510856628418,1,20,2.5,7.0710678118654755,50.0,20,0,20,7,1,0.5435644431995964,513,0.0513,0,1,134.37,0,1,3,0,1,47.69875,65.66375855813988,255.0,0.0,1.8120049422178368
1479121436.329721,848,0,8,5,40,196,102,109,0,0,226,0,normal,0.0010080337524414062,991.0471256094768,3537.857934344476,1.4795188903808594,1,678,84.75,89.39598904393226,7991.642857142857,226,0,226,2,6,2.75,512,0.0512,0,1,134.43,0,1,6,0,1,47.755,65.40351572437021,255.0,0.0,1.8220049422178368
1479121436.330455,790,0,8,5,36,140,9,36,35,0,125,0,normal,0.0007340908050537109,1360.3761509803307,3538.9446415130064,1.480252981185913,1,386,48.25,54.147285910085756,2931.9285714285716,140,0,140,1,7,2.75,513,0.0513,0,1,134.48,0,1,6,0,1,48.2125,65.87427790535241,255.0,0.0,1.844069297785841
1479121436.330683,399,0,8,254,54,0,0,0,60,0,0,0,normal,0.00022792816162109375,4368.182546519251,3534.057844544161,1.4804809093475342,1,368,46.0,87.91554388811376,7729.142857142857,254,0,254,5,3,1.5487949406953985,513,0.0513,0,1,134.53,0,1,7,0,1,48.105,66.24177637209026,255.0,0.0,1.8320572471927952
1479121436.330914,608,0,8,27,36,36,48,255,144,109,58,0,normal,0.00023102760314941406,4309.8320476812,3535.796367956375,1.4807119369506836,1,713,89.125,78.4536942588247,6154.982142857143,255,27,228,0,8,2.75,513,0.0513,0,1,135.3,0,1,8,0,1,48.70875,66.5419654467748,255.0,0.0,1.8395572471927952
1479121436.33116,672,0,8,96,0,107,29,1,4,221,0,0,normal,0.0002460479736328125,4047.796811668248,3538.902512088852,1.4809579849243164,1,458,57.25,79.41167600368529,6306.214285714285,221,0,221,2,6,2.75,513,0.0513,0,1,135.35,0,1,8,0,1,48.82125,66.45692676793051,255.0,0.0,1.8515692977858413
1479121436.331382,809,0,8,12,185,126,20,18,32,0,20,0,normal,0.0002219676971435547,4484.954604685017,3538.9263633001688,1.48117995262146,1,413,51.625,66.6246147134397,4438.839285714285,185,0,185,1,7,2.75,512,0.0512,0,1,135.4,0,1,8,0,1,49.015,66.30208043723866,255.0,0.0,1.8635813483788872
1479121436.331635,1072,0,8,0,0,0,0,0,0,0,0,0,normal,0.0002529621124267578,3937.5952201862315,3538.711981040981,1.4814329147338867,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,134.71,0,1,7,0,1,48.3775,65.12165981002865,255.0,0.0,1.8554685671342959
1479121436.331889,1201,0,8,0,0,0,0,0,0,0,0,0,normal,0.00025391578674316406,3922.8641457483855,3538.587048375061,1.4816868305206299,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,134.02,0,0,0,1,1,47.5075,64.32276772005117,255.0,0.0,1.8279685671342958
1479121436.332138,497,0,8,0,0,0,0,0,0,0,0,0,normal,0.0002491474151611328,3997.6427474009615,3538.5053998993117,1.481935977935791,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,133.33,0,0,0,1,1,46.975,63.54302875274042,255.0,0.0,1.8004685671342957
1479121436.332379,339,0,8,0,0,0,255,0,255,0,0,0,normal,0.0002410411834716797,4131.528302979919,3538.379591367344,1.4821770191192627,1,510,63.75,118.0420627210003,13933.92857142857,255,0,255,6,2,0.8112781244591328,512,0.0512,0,1,133.38,0,1,2,0,1,47.14,64.20093485520356,255.0,0.0,1.7810813483788872
1479121436.332632,2,0,8,0,0,0,0,0,8,4,36,0,normal,0.0002529621124267578,3937.5952201862315,3538.300401604187,1.4824299812316895,1,48,6.0,12.467099559583673,155.42857142857142,36,0,36,5,3,1.5487949406953985,512,0.0512,0,1,133.43,0,1,4,0,1,46.44625,63.43661063146468,255.0,0.0,1.769069297785841
1479121436.332873,1349,0,8,216,0,0,137,0,0,0,0,0,normal,0.0002410411834716797,4131.528302979919,3538.196090554166,1.4826710224151611,1,353,44.125,84.38760487857715,7121.267857142857,216,0,216,6,2,1.061278124459133,512,0.0512,0,1,133.48,0,1,5,0,1,45.8325,63.309993433052334,255.0,0.0,1.7546820790304323
1479121436.333226,304,0,8,9,128,0,255,29,128,4,163,0,normal,0.0003528594970703125,2825.980391311352,3536.890542642498,1.4830238819122314,1,716,89.5,93.5169961634171,8745.42857142857,255,0,255,1,7,2.75,512,0.0512,0,1,133.53,0,1,7,0,1,46.46125,63.732636391913545,255.0,0.0,1.7621820790304323
1479121436.333463,305,0,8,14,128,0,0,19,127,4,195,0,normal,0.00023698806762695312,4201.891338382151,3536.923950832718,1.4832608699798584,1,487,60.875,76.9646254550009,5923.553571428572,195,0,195,2,6,2.75,512,0.0512,0,1,133.58,0,1,5,0,1,46.55375,63.83603649932917,255.0,0.0,1.7621820790304323
1479121436.333701,320,0,8,0,0,0,0,14,51,36,229,0,normal,0.00023794174194335938,4185.120573185776,3536.8902743527274,1.4834988117218018,1,330,41.25,78.30480736929793,6131.642857142857,229,0,229,4,4,2.0,512,0.0512,0,1,133.63,0,1,6,0,1,46.525,63.77520852423637,255.0,0.0,1.771569297785841
1479121436.335049,1087,0,8,0,64,96,255,90,113,8,0,0,normal,0.0013480186462402344,741.279598163478,3533.5680709576736,1.484846830368042,1,626,78.25,84.75637354879488,7183.642857142857,255,0,255,2,6,2.75,512,0.0512,0,1,133.68,0,1,7,0,1,46.5225,63.774008452767404,255.0,0.0,1.771569297785841
1479121436.335278,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.00022912025451660156,4345.554032610619,3537.2239078409343,1.4850759506225586,1,32,4.0,11.313708498984761,128.0,32,0,32,7,1,0.5435644431995964,512,0.0512,0,1,133.73,0,1,6,0,1,46.5225,63.774008452767404,255.0,0.0,1.771569297785841
1479121436.335452,688,0,5,141,255,0,7,70,0,0,0,0,normal,0.00017404556274414062,5712.79833846273,3538.5730681693235,1.4852499961853027,1,473,59.125,94.02801634163542,8841.267857142857,255,0,255,4,4,2.0,512,0.0512,0,1,133.78,0,1,4,0,1,46.54875,63.77454701036102,255.0,0.0,1.771569297785841
1479121436.335693,1088,0,8,255,0,0,0,255,113,8,0,0,normal,0.00024080276489257812,4135.602007877181,3538.556692697827,1.4854907989501953,1,631,78.875,115.33359998592901,13301.839285714286,255,0,255,4,4,1.75,512,0.0512,0,1,133.83,0,1,6,0,1,46.54625,63.77368028601134,255.0,0.0,1.771569297785841
1479121436.338709,704,0,8,20,0,0,0,0,0,0,0,0,normal,0.003016233444213867,331.4294430607266,3534.6351022410686,1.4885070323944092,1,20,2.5,7.0710678118654755,50.0,20,0,20,7,1,0.5435644431995964,513,0.0513,0,1,133.88,0,1,4,0,1,46.54625,63.773680286011334,255.0,0.0,1.7715692977858413
1479121436.339709,848,0,8,5,40,212,102,109,0,0,242,0,normal,0.0009999275207519531,999.0733387455905,3535.154782408939,1.4895069599151611,1,710,88.75,95.92072619765612,9200.785714285714,242,0,242,2,6,2.75,512,0.0512,0,1,133.93,0,1,6,0,1,46.74625,64.0807975016205,255.0,0.0,1.7715692977858413
1479121436.340502,790,0,8,5,36,140,9,36,35,0,125,0,normal,0.0007929801940917969,1259.477260819914,3531.7857776968685,1.490299940109253,1,386,48.25,54.147285910085756,2931.9285714285716,140,0,140,1,7,2.75,513,0.0513,0,1,133.98,0,1,6,0,1,46.75625,64.0997558359745,255.0,0.0,1.7715692977858413
1479121436.340729,399,0,8,254,54,0,0,0,60,0,0,0,normal,0.0002269744873046875,4386.455746969185,3535.4308228125938,1.4905269145965576,1,368,46.0,87.91554388811376,7729.142857142857,254,0,254,5,3,1.5487949406953985,513,0.0513,0,1,134.03,0,1,7,0,1,46.75625,64.0997558359745,255.0,0.0,1.771569297785841
1479121436.340976,2,0,8,0,0,0,0,0,8,5,57,0,normal,0.00024700164794921875,4032.2312705146282,3537.7031035860123,1.4907739162445068,1,70,8.75,19.73213477698606,389.35714285714283,57,0,57,5,3,1.5487949406953985,512,0.0512,0,1,134.08,0,1,5,0,1,45.9525,63.51061244472915,255.0,0.0,1.759557247192795
1479121436.341227,339,0,8,0,0,0,255,0,255,0,0,0,normal,0.0002510547637939453,3967.391787990564,3540.653002337362,1.4910249710083008,1,510,63.75,118.0420627210003,13933.92857142857,255,0,255,6,2,0.8112781244591328,512,0.0512,0,1,134.13,0,1,4,0,1,46.0175,63.896916311902295,255.0,0.0,1.7401700284373862
1479121436.341461,608,0,8,27,36,36,48,255,144,109,7,0,normal,0.0002338886260986328,4257.33683494784,3540.48687450657,1.4912588596343994,1,662,82.75,83.2684985882588,6933.642857142857,255,7,248,0,8,2.75,513,0.0513,0,1,134.18,0,1,8,0,1,46.32875,64.06335515065048,255.0,0.0,1.7401700284373862
1479121436.341701,672,0,8,0,0,107,29,1,4,221,0,0,normal,0.00024008750915527344,4147.871465858257,3540.3817260726096,1.4914989471435547,1,362,45.25,79.97097687822216,6395.357142857143,221,0,221,3,5,2.4056390622295662,513,0.0513,0,1,134.95,0,1,8,0,1,46.78125,64.8630649194327,255.0,0.0,1.764226419059682
1479121436.341934,809,0,8,12,185,126,20,18,32,0,20,0,normal,0.00023293495178222656,4274.692568945039,3540.5208166336774,1.491731882095337,1,413,51.625,66.6246147134397,4438.839285714285,185,0,185,1,7,2.75,512,0.0512,0,1,135.72,0,1,8,0,1,47.2975,65.5293110665671,255.0,0.0,1.791726419059682
1479121436.342177,1264,0,8,0,0,0,128,0,79,3,20,0,normal,0.0002429485321044922,4099.225321723448,3540.472170489543,1.4919748306274414,1,230,28.75,48.43478679036971,2345.9285714285716,128,0,128,4,4,2.0,256,0.0256,0,1,135.74,0,1,7,0,1,47.585,66.0136589344708,255.0,0.0,1.811726419059682
1479121436.342418,304,0,8,7,128,0,255,249,127,5,104,0,normal,0.0002410411834716797,4131.528302979919,3540.586913809179,1.492215871810913,1,875,109.375,103.32049651448642,10675.125,255,0,255,1,7,3.0,512,0.0512,0,1,135.79,0,1,7,0,1,48.04125,65.86644327240566,255.0,0.0,1.8336136378150905
1479121436.342655,305,0,8,247,127,0,0,18,127,5,126,0,normal,0.00023698806762695312,4201.891338382151,3540.8063453259783,1.49245285987854,1,650,81.25,89.98372868786572,8097.071428571428,247,0,247,2,6,2.5,512,0.0512,0,1,135.84,0,1,5,0,1,48.74375,66.48607655197128,255.0,0.0,1.8480008565704993
1479121436.342895,320,0,8,0,0,0,0,16,2,37,100,0,normal,0.00024008750915527344,4147.871465858257,3541.031352646088,1.4926929473876953,1,155,19.375,35.103672986496115,1232.267857142857,100,0,100,4,4,2.0,512,0.0512,0,1,135.89,0,1,6,0,1,48.495,65.99165905058368,255.0,0.0,1.8573880753259082
1479121436.343144,1349,0,8,216,0,0,137,0,0,0,0,0,normal,0.00024890899658203125,4001.4565849043192,3540.884937765134,1.4929418563842773,1,353,44.125,84.38760487857715,7121.267857142857,216,0,216,6,2,1.061278124459133,512,0.0512,0,1,135.94,0,1,6,0,1,48.1725,65.92488482150675,255.0,0.0,1.8464444659482038
1479121436.34505,1087,0,8,0,64,96,255,90,113,8,0,0,normal,0.0019061565399169922,524.340807411396,3537.4418867845548,1.4948480129241943,1,626,78.25,84.75637354879488,7183.642857142857,255,0,255,2,6,2.75,512,0.0512,0,1,135.99,0,1,7,0,1,48.1425,65.92758593079866,255.0,0.0,1.852388075325908
1479121436.345279,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.0002288818359375,4350.060960326934,3537.6234645967206,1.4950768947601318,1,32,4.0,11.313708498984761,128.0,32,0,32,7,1,0.5435644431995964,512,0.0512,0,1,136.04,0,1,6,0,1,48.1125,65.92558334904788,255.0,0.0,1.837823719757904
1479121436.345455,688,0,5,141,255,0,7,87,0,0,0,0,normal,0.00017595291137695312,5651.220950356418,3542.2028491714304,1.4952528476715088,1,490,61.25,94.49981103533639,8930.214285714286,255,0,255,4,4,2.0,512,0.0512,0,1,136.09,0,1,4,0,1,47.94,66.02181765244433,255.0,0.0,1.8303237197579039
1479121436.345696,1088,0,8,255,0,0,0,255,113,8,0,0,normal,0.0002410411834716797,4131.528302979919,3541.746398768299,1.4954938888549805,1,631,78.875,115.33359998592901,13301.839285714286,255,0,255,4,4,1.75,512,0.0512,0,1,136.14,0,1,6,0,1,48.68875,67.06201656731376,255.0,0.0,1.8423880753259079
1479121436.348703,704,0,8,20,0,0,0,0,0,0,0,0,normal,0.0030069351196289062,332.45397930104673,3538.0812100001995,1.4985008239746094,1,20,2.5,7.0710678118654755,50.0,20,0,20,7,1,0.5435644431995964,513,0.0513,0,1,136.2,0,1,4,0,1,48.2075,66.17314493302473,255.0,0.0,1.827823719757904
1479121436.349707,848,0,8,5,40,228,102,109,0,0,194,0,normal,0.0010039806365966797,995.0440472031916,3536.2502736560914,1.499504804611206,1,678,84.75,89.49820429164248,8009.928571428572,228,0,228,2,6,2.75,512,0.0512,0,1,136.26,0,1,6,0,1,48.26375,65.91392425173217,255.0,0.0,1.837823719757904
1479121436.350909,790,0,8,5,36,136,9,36,35,0,125,0,normal,0.0012021064758300781,831.1816286335375,3530.6306082468523,1.5007069110870361,1,382,47.75,53.189016051920234,2829.0714285714284,136,0,136,1,7,2.75,513,0.0513,0,1,136.31,0,1,6,0,1,48.71625,66.37510373413271,255.0,0.0,1.8598880753259082
1479121436.351135,399,0,8,254,54,0,0,0,60,0,0,0,normal,0.00022602081298828125,4404.882472390846,3531.1453718562143,1.5009329319000244,1,368,46.0,87.91554388811376,7729.142857142857,254,0,254,5,3,1.5487949406953985,513,0.0513,0,1,136.36,0,1,7,0,1,48.44875,66.54693524237305,255.0,0.0,1.847876024732862
1479121436.351364,608,0,8,27,36,36,48,255,144,109,24,0,normal,0.0002288818359375,4350.060960326934,3531.32694966838,1.501161813735962,1,679,84.875,81.25170327885002,6601.839285714285,255,24,231,0,8,2.75,513,0.0513,0,1,136.41,0,1,8,0,1,48.815,66.8179794160607,255.0,0.0,1.847876024732862
1479121436.351608,672,0,8,32,0,107,29,1,4,221,0,0,normal,0.000244140625,4079.291223149977,3535.1309914809817,1.501405954360962,1,394,49.25,78.16420444898583,6109.642857142857,221,0,221,2,6,2.75,513,0.0513,0,1,136.46,0,1,8,0,1,48.8475,66.72046602166942,255.0,0.0,1.859888075325908
1479121436.351847,809,0,8,64,185,126,20,18,32,0,20,0,normal,0.00023889541625976562,4168.483148161411,3537.3506245684375,1.5016448497772217,1,465,58.125,64.71572451885245,4188.125,185,0,185,1,7,2.75,512,0.0512,0,1,136.51,0,1,8,0,1,49.32125,67.09851096953315,255.0,0.0,1.871900125918954
1479121436.352095,1072,0,8,0,0,0,0,0,0,0,0,0,normal,0.000247955322265625,4016.784983343483,3540.2622476907454,1.5018928050994873,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,135.81,0,1,7,0,1,48.68375,65.91809034232315,255.0,0.0,1.8637873446743627
1479121436.352344,1201,0,8,0,0,0,0,0,0,0,0,0,normal,0.0002491474151611328,3997.6427474009615,3539.891707891628,1.5021419525146484,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,135.11,0,0,0,1,1,47.85625,65.08184447963853,255.0,0.0,1.8362873446743626
1479121436.352595,497,0,8,0,0,0,0,0,0,0,0,0,normal,0.0002510547637939453,3967.391787990564,3539.7478201090944,1.5023930072784424,1,0,0.0,0.0,0.0,0,0,0,8,0,-0.0,256,0.0256,0,1,134.41,0,0,0,1,1,47.40375,64.28213471085631,255.0,0.0,1.812230954052067
1479121436.352838,339,0,8,0,0,0,255,0,255,0,0,0,normal,0.0002429485321044922,4099.225321723448,3539.8608007001103,1.5026359558105469,1,510,63.75,118.0420627210003,13933.92857142857,255,0,255,6,2,0.8112781244591328,512,0.0512,0,1,134.46,0,1,2,0,1,47.525,64.79630919093191,255.0,0.0,1.7928437352966582
1479121436.353084,2,0,8,0,0,0,0,0,8,6,30,0,normal,0.0002460479736328125,4047.796811668248,3539.65557761196,1.5028820037841797,1,44,5.5,10.406042200842466,108.28571428571429,30,0,30,5,3,1.5487949406953985,512,0.0512,0,1,135.24,0,1,4,0,1,47.2925,64.41602174503664,255.0,0.0,1.7883316847036124
1479121436.353321,1349,0,8,216,91,0,139,0,0,0,0,0,normal,0.00023698806762695312,4201.891338382151,3539.5827763813973,1.5031189918518066,1,446,55.75,84.00127550052014,7056.214285714285,216,0,216,5,3,1.5487949406953985,512,0.0512,0,1,135.29,0,1,6,0,1,46.7075,64.21862357443356,255.0,0.0,1.7738196341105663
1479121436.354249,304,0,8,5,128,0,255,240,127,6,118,0,normal,0.0009279251098632812,1076.513046511553,3536.4191679643704,1.50404691696167,1,879,109.875,101.8001368228101,10363.267857142857,255,0,255,1,7,3.0,512,0.0512,0,1,135.34,0,1,7,0,1,46.85125,64.28877022202744,255.0,0.0,1.7788196341105662
1479121436.354463,305,0,8,247,127,0,0,41,127,6,241,0,normal,0.00021409988403320312,4649.002971315589,3536.8493738825096,1.5042610168457031,1,789,98.625,103.68212065181316,10749.982142857143,247,0,247,2,6,2.5,512,0.0512,0,1,135.39,0,1,5,0,1,47.46375,64.4471847947559,255.0,0.0,1.7838196341105663
1479121436.354704,320,0,8,0,0,0,0,18,15,38,123,0,normal,0.00024080276489257812,4135.602007877181,3536.7491365373867,1.5045018196105957,1,194,24.25,42.118031428695375,1773.9285714285713,123,0,123,4,4,2.0,512,0.0512,0,1,135.44,0,1,6,0,1,47.14875,64.02835235403765,255.0,0.0,1.7883316847036124
1479121436.355039,1087,0,8,0,64,96,255,90,111,8,0,0,normal,0.0003349781036376953,2976.3844404525776,3535.6620379846217,1.5048367977142334,1,624,78.0,84.64210367356021,7164.285714285715,255,0,255,2,6,2.75,512,0.0512,0,1,135.49,0,1,7,0,1,47.14875,64.02835235403764,255.0,0.0,1.7883316847036124
1479121436.355263,880,0,8,0,32,0,0,0,0,0,0,0,normal,0.00022411346435546875,4442.204302897383,3535.8641208239806,1.5050609111785889,1,32,4.0,11.313708498984761,128.0,32,0,32,7,1,0.5435644431995964,512,0.0512,0,1,135.54,0,1,6,0,1,47.14875,64.02835235403765,255.0,0.0,1.7883316847036121
